utterance,intent,category,tags,answer
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BILQ,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BLMQ,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BL,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BLQ,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BM,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BM,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BI,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BILQZ,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BIP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BIP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BI,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BIP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,B,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BIP,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BL,"чтобы удалить аккаунт, удалите аккаунт"
мочь оформить возврат деньга,delete_account,ACCOUNT,BIM,"чтобы удалить аккаунт, удалите аккаунт"
